matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2576226,3187,3158,"March 3, 2018 at 8:45:00 PM GMT+1",Italy,14.0,0.0,2.0,2.0,11.0,26,5.0,293,4.0,2.0,0.31641468682505397,0.8116343490304709,0.875,0.45454545454545453
2576225,3162,3159,"March 3, 2018 at 6:00:00 PM GMT+1",Italy,3.0,0.0,2.0,0.0,6.0,4,1.0,517,1.0,0.0,0.6343558282208589,0.8867924528301887,1.0,0.16666666666666666
2576219,3204,3166,"March 3, 2018 at 3:00:00 PM GMT+1",Italy,0.0,1.0,3.0,0.0,4.0,12,0.0,190,0.0,1.0,0.3310104529616725,0.7142857142857143,0.0,0.0
2576215,3173,3187,"February 26, 2018 at 8:45:00 PM GMT+1",Italy,3.0,0.0,1.0,3.0,18.0,7,8.0,598,5.0,0.0,0.6842105263157895,0.862914862914863,1.0,0.4444444444444444
2576214,3158,3157,"February 25, 2018 at 8:45:00 PM GMT+1",Italy,4.0,0.0,0.0,2.0,9.0,17,5.0,347,2.0,0.0,0.4353826850690088,0.8242280285035629,1.0,0.5555555555555556
2576211,3176,3165,"February 25, 2018 at 3:00:00 PM GMT+1",Italy,4.0,0.0,1.0,0.0,5.0,13,2.0,319,0.0,1.0,0.5538194444444444,0.7577197149643705,0.8,0.4
2576213,3315,3162,"February 25, 2018 at 3:00:00 PM GMT+1",Italy,3.0,1.0,3.0,1.0,6.0,12,4.0,611,3.0,0.0,0.6153071500503524,0.8867924528301887,1.0,0.6666666666666666
2576217,3194,3185,"February 25, 2018 at 3:00:00 PM GMT+1",Italy,2.0,0.0,1.0,1.0,13.0,7,2.0,290,1.0,2.0,0.6041666666666666,0.7754010695187166,0.5,0.15384615384615385
2576218,3164,3163,"February 25, 2018 at 3:00:00 PM GMT+1",Italy,1.0,0.0,2.0,0.0,13.0,14,3.0,303,1.0,2.0,0.41450068399452805,0.7829457364341085,0.3333333333333333,0.23076923076923078
2576216,3197,3204,"February 25, 2018 at 12:30:00 PM GMT+1",Italy,5.0,0.0,4.0,2.0,10.0,17,6.0,269,3.0,2.0,0.4057315233785822,0.7888563049853372,0.7142857142857143,0.6
2576210,3161,3219,"February 24, 2018 at 8:45:00 PM GMT+1",Italy,2.0,1.0,3.0,0.0,10.0,9,1.0,394,0.0,2.0,0.452353616532721,0.8736141906873615,0.5,0.1
2576212,3166,3193,"February 24, 2018 at 6:00:00 PM GMT+1",Italy,2.0,0.0,0.0,0.0,17.0,7,4.0,432,0.0,2.0,0.574468085106383,0.8323699421965318,0.5,0.23529411764705882
2576202,3162,3194,"February 19, 2018 at 8:45:00 PM GMT+1",Italy,9.0,0.0,1.0,0.0,5.0,33,0.0,276,0.0,2.0,0.4144144144144144,0.7796610169491526,0.8181818181818182,0.0
2576206,3157,3164,"February 18, 2018 at 8:45:00 PM GMT+1",Italy,7.0,0.0,3.0,0.0,8.0,20,1.0,402,0.0,1.0,0.47238542890716806,0.8835164835164835,0.875,0.125
2576200,3219,3197,"February 18, 2018 at 3:00:00 PM GMT+1",Italy,5.0,0.0,2.0,1.0,19.0,14,3.0,201,2.0,3.0,0.337248322147651,0.7256317689530686,0.625,0.15789473684210525
2576207,3166,3315,"February 18, 2018 at 3:00:00 PM GMT+1",Italy,4.0,1.0,4.0,0.0,16.0,10,5.0,276,1.0,2.0,0.3817427385892116,0.739946380697051,0.6666666666666666,0.3125
2576208,3187,3204,"February 18, 2018 at 3:00:00 PM GMT+1",Italy,4.0,0.0,4.0,0.0,4.0,21,1.0,297,0.0,1.0,0.313953488372093,0.8005390835579514,0.8,0.25
2576204,3185,3159,"February 18, 2018 at 12:30:00 PM GMT+1",Italy,3.0,0.0,1.0,1.0,8.0,6,3.0,401,1.0,0.0,0.5201037613488976,0.8642241379310345,1.0,0.375
2576203,3193,3161,"February 17, 2018 at 8:45:00 PM GMT+1",Italy,1.0,0.0,1.0,0.0,12.0,10,5.0,514,0.0,2.0,0.7089655172413794,0.8595317725752508,0.3333333333333333,0.4166666666666667
2576199,3165,3173,"February 17, 2018 at 6:00:00 PM GMT+1",Italy,4.0,0.0,3.0,1.0,5.0,8,3.0,316,1.0,2.0,0.4619883040935672,0.7860696517412935,0.6666666666666666,0.6
2576205,3163,3158,"February 17, 2018 at 3:00:00 PM GMT+1",Italy,3.0,0.0,1.0,1.0,18.0,8,7.0,365,2.0,0.0,0.5632716049382716,0.7969432314410481,1.0,0.3888888888888889
2576190,3158,3219,"February 11, 2018 at 8:45:00 PM GMT+1",Italy,4.0,0.0,0.0,1.0,5.0,18,3.0,324,2.0,5.0,0.42023346303501946,0.8223350253807107,0.4444444444444444,0.6
2576191,3161,3166,"February 11, 2018 at 3:00:00 PM GMT+1",Italy,4.0,2.0,3.0,0.0,8.0,14,4.0,341,1.0,2.0,0.4571045576407507,0.8216867469879519,0.6666666666666666,0.5
2576193,3165,3193,"February 11, 2018 at 3:00:00 PM GMT+1",Italy,1.0,0.0,1.0,1.0,8.0,4,3.0,369,1.0,0.0,0.49069148936170215,0.7867803837953091,1.0,0.375
2576194,3164,3194,"February 11, 2018 at 3:00:00 PM GMT+1",Italy,8.0,0.0,1.0,0.0,5.0,18,1.0,245,0.0,2.0,0.33607681755829905,0.7492354740061162,0.8,0.2
2576198,3185,3163,"February 11, 2018 at 3:00:00 PM GMT+1",Italy,5.0,0.0,1.0,0.0,11.0,13,0.0,343,0.0,2.0,0.6028119507908611,0.8032786885245902,0.7142857142857143,0.0
2576196,3187,3162,"February 10, 2018 at 8:45:00 PM GMT+1",Italy,5.0,0.0,3.0,1.0,5.0,17,1.0,319,1.0,4.0,0.2972972972972973,0.8179487179487179,0.5555555555555556,0.2
2576197,3204,3157,"February 10, 2018 at 3:00:00 PM GMT+1",Italy,0.0,0.0,3.0,1.0,18.0,7,8.0,508,4.0,0.0,0.634207240948814,0.8991150442477877,0.0,0.4444444444444444
2576195,3176,3159,"February 9, 2018 at 8:45:00 PM GMT+1",Italy,3.0,0.0,3.0,1.0,4.0,13,3.0,270,2.0,0.0,0.3524804177545692,0.8035714285714286,1.0,0.75
2576182,3162,3193,"February 5, 2018 at 8:45:00 PM GMT+1",Italy,4.0,0.0,1.0,1.0,6.0,19,4.0,265,2.0,1.0,0.32837670384138784,0.7464788732394366,0.8,0.6666666666666666
2576184,3219,3187,"February 4, 2018 at 8:45:00 PM GMT+1",Italy,4.0,0.0,0.0,1.0,16.0,14,6.0,670,2.0,0.0,0.6163753449862005,0.8945260347129506,1.0,0.375
2576179,3172,3165,"February 4, 2018 at 3:00:00 PM GMT+1",Italy,4.0,0.0,1.0,0.0,3.0,21,0.0,237,0.0,1.0,0.34750733137829914,0.7314814814814815,0.8,0.0
2576181,3166,3176,"February 4, 2018 at 3:00:00 PM GMT+1",Italy,3.0,0.0,1.0,1.0,10.0,7,5.0,372,2.0,1.0,0.5329512893982808,0.851258581235698,0.75,0.5
2576186,3159,3315,"February 4, 2018 at 3:00:00 PM GMT+1",Italy,4.0,0.0,2.0,0.0,5.0,17,1.0,323,0.0,7.0,0.3569060773480663,0.8239795918367347,0.36363636363636365,0.2
2576187,3173,3204,"February 4, 2018 at 3:00:00 PM GMT+1",Italy,2.0,0.0,2.0,0.0,9.0,11,3.0,297,0.0,2.0,0.49335548172757476,0.8181818181818182,0.5,0.3333333333333333
2576185,3194,3158,"February 4, 2018 at 12:30:00 PM GMT+1",Italy,1.0,1.0,1.0,0.0,17.0,8,8.0,457,1.0,0.0,0.6243169398907104,0.851024208566108,1.0,0.47058823529411764
2576177,3158,3164,"January 28, 2018 at 8:45:00 PM GMT+1",Italy,9.0,0.0,2.0,1.0,13.0,19,10.0,174,1.0,0.0,0.31693989071038253,0.71900826446281,1.0,0.7692307692307693
